texto;classe
@egolsportv Depende do ponto de vista de cada um , Iniesta jogou mais para o time e seleção eo zizu jogador fora de série porém mais individualista.;negativo
Um dos motivos pra não jogar fifa ;negativo
@CavalinhoDoCEC Avisa ele q tem diferença entre copa e seleção... Onde inclusive o Fábio já foi campeão;negativo
@tiobeef @EAFIFABR @lucasinutilismo a revolta não é essa,e sim que tem youtubers que se empenham todos os dias pra fazer conteúdo de fifa e a EA não dá nenhuma moral,mas quer da moral pra youtubers que não tem NADA a ver com fifa;negativo
'Tentei abortar quando estava grávida do Cristiano Ronaldo', diz dona Dolores  ;negativo
"a lágrima escorre meesmo vendo essas  reportagens da copa no JN
julga aí";negativo
"@Fabryci45497867 @1Duduu @lex_fsilva @formerhooligan @jorgeluizrod @raphazarko @Pedrojrdt A FIFA não tem como dá jeitinho no TAS amigo se fosse só com até que sim 
É nesse sentido que eu disse que não tem como dar jeitinho.";negativo
@Esp_Interativo Vamos tirar exemplo das seleções européia especialmente da Alemã, ninguém lá é pressionado pra carregar a seleção na escosta conforme se pressiona o Neymar aqui. Lá todo mundo tem a mesma responsabilidade e a seleção não depende de alguém unicamente pra alcançar êxitos.;negativo
Seleção chegando, já estou me iludindo sozinho!;negativo
Camisa da Seleção virou sinônimo da vigarice e é por isso que encalhou. Por Joaquim de Carvalho ;negativo
Cadê meu Neymar? ;negativo
Será? ;negativo
"Perdão Taffa mas falar que Cássio e melhor que Fábio e Marcelo groe, vc foi muito infeliz nesta colocação.    #goleirofabionaselecao
 ";negativo
"@matheuscrvg02 Mas foi do nosso bolso que realizou a copa do mundo do Brasil, foi do nosso bolso que tem estádios, foi do nosso bolso.
Agora é a charada, quem tem que cobra melhorias somos nós.
Governantes estão ricos a gente não.
Começando a para de baba ovo de burguesia";negativo
nao aguento mais abrir pacotinho de cromo e nunca o neymar estar dentro #chega;negativo
"@weslley19i91 @liberta__depre @Palmeiras Se o meu mundial não vale ...

Pq a Fifa se isnpilou nele ao invés no que o seu ganhou???";negativo
é muito triste a lesão do jogador dias pra copa;negativo
Agora quero que acabe a copa logo, assim o tite sai do Brasil, e vem pra seleção! (isso se o loss ja não tiver ganhado do palmeiras umas 3 vezes);negativo
@brunobersano @wanmarcal Mas desses craques aí só 3 vão começar o jogo e Agüero nunca fez grande coisa pela seleção. O setor defensivo deles é sofrível e o meio não é grande coisa. Eles precisam de um esquema que favoreça Messi e Higuaín e que seja sólido defensivamente.;negativo
@DegeVoltou @mtvascffc @belianevinicius @DoentesPFutebol @peixotogdb @cardoso_ffc Kkkk vão estudar. Não é o time ou seleção que torço que me faz menos merecedor de respeito. Sejam menos ignorantes. 😓😂;negativo
To pensando aqui, por que existem ruas sem saídas sendo que dá de sair por onde vc entrou ? — Eu aqui pensando em como eu vou arranjar uma namorada antes da copa e vc nessa ai ;negativo
@globoesportecom Não tem outro jogador pra falar nessa seleção não porra?;negativo
@julhetas @lucasthewalrus So la no andar do @lucasthewalrus. Parece que nem tem seleção, é so chegar e pegar uma mesa.;negativo
@varelloso Detalhe que ate o Cristiano Ronaldo vai ficar nulo se nao receber ajuda dos companheiros, nao conheço um atacante no mundo que pega a bola, arma, cruza e ataca ao mesmo tempo;negativo
10 - Quem só tem videogame pra jogar fifa e ver netflix não pode zoar quem jogar só no celular;negativo
Ainda não comprei minha camisa da seleção pqp 🤦‍♂️;negativo
Guerrero apela a Infantino, mas deixa sede da Fifa sem liberação para jogar a  Copa ;negativo
Agora vou ser obrigada a comprar essa camisa pra copa;negativo
@jbfilhoreporter Oportunista-mor título da Libertadores com o inter caiu no seu colo. Méritos do Fossatti, quando o gato Píffero demitiu e botou o Roth. Com o ele, o fiasco no mundial, mazembaço. Agora quer gigantes na seleção, só dá fora.;negativo
@YanCunha16 @_yagogrc @Lucas_7Assis O bgl é arrumar um Xbox desbloqueado, porque esse meu Fifa demo com 5 times é foda kkkkk;negativo
@marioadolfo Até porque a camisa oficial é apenas R$ 249,00 não tem nada haver com não acreditar na seleção, é falta de grana mesmo kkk;negativo
@vibrantinhotv Declaração infeliz mesmo, duvido que teriamos tomado 7 gols da Alemanha se Fábio estivesse no gol na ultima copa.;negativo
só faltou vc no time do DDC em — Queria muito ter jogado com aquela seleção top, mas a idade não permite mais... ;negativo
@VrT_Bielzinho tipo pra mim a gameplay do fifa n é horrível é tipo normal pra ruim, so q ai os retardados mandam a gente jogar 40 jogos em 3 dias e ninguém aguenta e a gameplay vira um cu;negativo
@b_calio Tem uma regra da fifa que fala que os 35 mesmo não indo pra copa devem estar descansado pra o caso de convocação! Cbf dando jeitinho para não ter que divulgar a lista mas outras seleções não;negativo
@leeeeeeeets Acho que ele desenrolou muito mal, por mau suporte. Tornou-se não da torcida, mas da imprensa um anti, pode pesar na sucessão da Seleção.;negativo
O Cristiano Ronaldo e as suas namoradas não aprovam ;negativo
jbl ligada e jogando fifa em baixo das cobertas.... que momento;negativo
ano de copa e até agora as ruas não foi nem enfeitada;negativo
@popoalmeida06 @CBF_Futebol Tomara que não faça né. Tomara que na semi da copa ele acerte o gol e não a trave hahaha;negativo
"E ainda dizem que não existe racismo...

Em ano de Copa, Globo esconde única repórter negra do Esporte na madrugada  via @DanielKastro";negativo
arrascaeta nao vai mais pra seleção uruguaia pq EU VOU MATAR ELE;negativo
"Ai cara esse perguntas e respostas da Bruna e o Neymar NAO DÁ PRA MIM CARANN
To muito mal eles sao mt lindos";negativo
@Champz_17 gosto muito de legião urbana, mas na roda da seleção tem que ser um pagode/samba. se n o hexa n vem;negativo
2018 só começa depois da copa.;negativo
"@roquesci infelizmente eu conheço BEM esse tipo kkkk e os sertanejos q ficam ""nao pq cristiano e ronaldo é infinitamente melhor q pipipi e popopo"" e tu vai ouvir é quase a mesma voz";negativo
vai ter copa esse ano e ngm me avisou;negativo
@caiolorena @robertohisi Pronto, foi isso que pensei. A questão de a decisão ser do tribunal superior e a fifa nao poder passar por cima disso;negativo
"Por essa você não esperava. Mãe de @Cristiano fez de tudo para ele não nascer #HalaMadrid #RealMadrid
 ";negativo
Gabriel Jesus, Neymar William, Marcelo e etc... O que não falta é pagodeiro. Raça imunda. ;negativo
Gabriel Jesus de falta, Neymar riu disso ;negativo
Sergio Romero sofre lesão no joelho e está fora da Copa. Guzmán é convocado ;negativo
Como que uma seleção brasileira consegue destratar um goleiro do nível do Fábio? Creio que os Cruzeirense não irão torcer pra seleção;negativo
tentei fazer uma seleção mas nao da certooooo ainda mais pq eu fico DESESPERADA vendo as séries aculumando e as materias do nem ai;negativo
"Blog Esportivo do Suíço: 
Sergio Romero sofre lesão no joelho direito e está fora da Copa do Mundo
";negativo
E é por essas q to cagando pro lixo dessa seleção, que venha mais uns três 7x1 diferentes ;negativo
O Tite já mandou a lista pra FIFA? Se não mandou dá tempo de colocar o Damião.;negativo
@p40l0_crf Neymar impedido ah não;negativo
me viu na copa d longe poxa haha — Que saudade de vc meu, me chama ;negativo
Não me julguem, mas não curto copa do mundo...mais uma copa e o filme se repete✌🏻👍🏻;negativo
Falando nisso amanhã vo comprar o album da copa e fodase tentei resistir ao@maximo mas n da mais;negativo
"vê se a seleção é composta só desse individualista da porr???%%#""? me poupe";negativo
@La_6estia_Negra Não torço contra a seleção. Mas também não torço a favor. Sou @cruzeiro puro. To nem aí para essa seleção de araque. Já foi o tempo que gostava da seleção brasileira;negativo
Ele não vai esperar nem a pausa pra copa? É isso memo?;negativo
@SeahawkPistola @NFLdaZueira AO MENOS A GRANDE MAIORIA DOS CARAS QUE TEM QUE DAR O PASSE PRA GOL NA HISTORIA DA SELECAO NAO ESMERDALHAM SOB PRESSAO;negativo
Esses mlqs não querem jogar FIFA cmg hj mesmo;negativo
To achando que o presidente da FIFA não vai fazer nada, apenas se mostrar solidário ao Paolo devido à comoção mundial e dizer que a culpa não é da FIFA e que está de mãos atadas ;negativo
@espboston79 @CameraSette Gosta tanto de passar vergonha que nem sabe que o Fábio já esteve na seleção, não foi na copa do mundo (que é a cada 4 anos) mas em compensação não estava no grupo que tomou 7 no lombo! @Cruzeiro @azulsagaz;negativo
@rodrigol_fc E tem menos bugs que o fifa hahaha;negativo
#SelecaoSportv  por que Neymar é 3 do mundo , por que ele está neste patamar , futebol europeu está cheio de jogadores melhor que ele que vocês nem falam;negativo
@Esp_Interativo Vamos aprender com o erro da copa passada. O Neymar não tava e a gente perdeu de 7 com a Alemanha, mas tinhamos baita de jogadores que podiam fazer a extrema diferença sem o Neymar. Mas a dependência ao Neymar nos custou caro.;negativo
Osmar Loss até a copa e dps da copa o Tite volta !!! Qual a chance ? 💭💭💭;negativo
Qual a meta pra copa desse ano? — Trabalha e trabalha 😒 mas queria tá na casa da sogra e churrascads com a tropa ;negativo
Leio muita gente falando que não vê a copa porque não gosta do Brasil parou de torcer lá em 94/2002 sei lá... Cara eu gosto sabe porque ???Se tiver um jogo da Tanzânia contra o Zaire vou ver... Acho massa o futebol e a copa é o ponto alto disso tudo, amo o grêmio e futebol...;negativo
@FIFATRADEBRASIL Pô, faz a primeira aberta ao público, como experiência msm. O FIFA 18 já tá quase acabando..;negativo
"FIFA diz que não há evidências de doping de russos convocados para Copa

 ";negativo
@RedeGlobo  para de ficar mamando a seleção em comerciais antes da copa, da última vez deu merda.;negativo
A FIFA não quer. ;negativo
@a_esportivo Pq a Inglaterra usou os 3 goleiros na Copa de 2010, irregularidade ou lesão do que começou como titular?;negativo
@Yurioneix Seleção BR, não do mundo;negativo
@isaiasfrdrck @globoesportecom Uma vez eu vi o treino da seleção treinada pelo dunga, era de finalização. Jogador profissional não chega a seleção pra treinar finalização isso é ridículo! Jogador não amadurece na seleção ele tem que estar pronto tecnicamente.;negativo
@Roberto27707203 @GolDePlacaRJ Mais fraca que Argentina? A seleçao da Argentina é Messu e Di Maria e o resto, nao tem defesa alguma;negativo
"@FSRadioBrasil 
Hoje vão estar comparando o Pedrinho e o Romero com Pelé e Maradona Lionel messe ou Cristiano Ronaldo e sempre assim a empressa Paulista tem que da risadas 😂😂😂😂";negativo
"@Igor_OfDust eu sonhei que o neymar machucava e ele quebro o dedinho

dps te passo o pacto";negativo
@FellipeDRC agarra na minha seleção, contra o meu time não kkkkkkkk;negativo
vei kkkkkkk eu to mt ansiosa pra copa QUEM DIRIA;negativo
@joasilva333 @AD0LFZ que nada, ta gastando tudo em fifa points kkkkkkkk;negativo
Goleiro da Argentina se lesiona e está fora da Copa da Rússia ~ Portal Se Liga Pilões-PB ;negativo
sendo que tipo eu nunca mais vi nada de a seleção em lugar nenhum (?????);negativo
Estou viciado em FIFA 18, e eu nem gostava de FIFA;negativo
@Interstg1909 Ta mas a Fifa não puniu o Vitoria?;negativo
"Temer já anunciou q vai liberar o fundo soberano avisando q vai cobrir apostas e queimar dinheiro. Mas os dolares do mundo serão drenados para WallSt --&gt; em Pindorama todas as vulnerabilidades ficarão mais expostas e depois da Copa vai começar a guerra de tacapes";negativo
"troque as pessoas por fifa

pelo menos o fifa te decepciona de outra maneira";negativo
@itau @Canelada_FC Foda-se essa copa do mundo. Foda-se a seleção . Estou rezando pro Brasil voltar rápido, não vamos aguentar Neymar o dia todo na tv com a Bruna Marketing e o Tite auto ajuda.;negativo
"@ThiagoRepost @orlean Msm coisa q tentaram ano passado,para mim estão insistindo no msm erro.
Eu penso q o melhor seria manter essa política no brasileiro por serem um jogo atrás d outro e mais caro na liberta e copa d brasil,mas vamos ver no q vai dar. Eu devo comprar,mas sei q mts não poderão.";negativo
Fifa diz não ter encontrado provas suficientes de doping na seleção russa  via @UOLEsporte @UOL #Hexabilidade;negativo
Em entrevista a energia 97 fm, Tiago Leifert fala da diferença de vendas do FIFA pro PES. O mesmo ainda cita sobre a questão de exclusividade. ;negativo
copa chegando e nem sei os adversários do Brasil;negativo
Pq o tite nao convocou o Cristiano Ronaldo? q vacilao z drx;negativo
o cristiano ronaldo nao eh ngm perto do romero;negativo
@FoxSportsBrasil Me desculpe o monstro Taffarel, mas nenhum dos 3 goleiros convocados são goleiros de nível de seleção!!!;negativo
"eu só queria q a FIFA perdoa-se o Guerrero... 

ele eh inocente mano, acabaram com o sonho dele...";negativo
Só passei raiva jogando FIFA hoje;negativo
"""Quem tem esse poder que possam pensar com carinho para que não somente na data-Fifa, mas na distribuição de jogos no ano. Ninguém uma máquina para fazer 80 jogos no ano"",

- Willian";negativo
se o Neymar tá carente ao lado da Bruna Marquezine, imagina eu q n tenho ninguém ;negativo
A propaganda do Tite parece mais uma desculpa prévia pq farão vergonha na Copa 2018.;negativo
Guerrero não vai pra copa mesmo 😢;negativo
O Nicola perguntou pra mãe do Cristiano Ronaldo qual o prato preferido dele.Por que estou assistindo isso?;negativo
@Cleiosousa @artevirtualfc @YouTube slc,  de novo o sapatenis no fifa. tinha que ser o Craque @DanielSFurlan  e o Cerginho da Pereira Nunes @caitomainier;negativo
